z_lookback,z_entry_short,z_entry_long,z_exit,z_stop,slope_lookback,max_hold_days,slope_confirmation,avg_return,median_return,avg_sharpe,median_sharpe,min_return,max_return,avg_max_dd,worst_dd,total_trades,avg_trades_per_window,avg_win_rate,pct_windows_profitable,n_windows
10,0.3,1.5,0.0,1.5,5,3,False,20.073287037037037,20.04,1.7168518518518516,1.8210000000000002,-93.16,116.47,-17.701898148148146,-139.25,7811,36.16203703703704,52.504629629629626,83.79629629629629,216
10,0.3,1.5,0.0,1.5,3,3,False,20.073287037037037,20.04,1.7168518518518516,1.8210000000000002,-93.16,116.47,-17.701898148148146,-139.25,7811,36.16203703703704,52.504629629629626,83.79629629629629,216
10,0.75,1.5,-0.3,2.5,3,3,False,20.065555555555555,18.045,1.6364999999999998,1.654,-113.32,120.15,-18.86634259259259,-192.46,5400,25.0,56.317129629629626,83.33333333333334,216
10,0.75,1.5,-0.3,2.5,5,3,False,20.065555555555555,18.045,1.6364999999999998,1.654,-113.32,120.15,-18.86634259259259,-192.46,5400,25.0,56.317129629629626,83.33333333333334,216
10,0.75,1.5,-0.3,2.5,2,3,False,20.065555555555555,18.045,1.6364999999999998,1.654,-113.32,120.15,-18.86634259259259,-192.46,5400,25.0,56.317129629629626,83.33333333333334,216
15,0.5,1.0,-0.3,2.5,3,7,False,20.04759259259259,19.835,1.7346898148148147,1.83,-90.06,142.05,-21.78050925925926,-193.66,4476,20.72222222222222,53.504629629629626,80.0925925925926,216
15,0.5,1.0,-0.3,2.5,2,7,False,20.04759259259259,19.835,1.7346898148148147,1.83,-90.06,142.05,-21.78050925925926,-193.66,4476,20.72222222222222,53.504629629629626,80.0925925925926,216
15,0.5,1.0,-0.3,2.5,5,7,False,20.04759259259259,19.835,1.7346898148148147,1.83,-90.06,142.05,-21.78050925925926,-193.66,4476,20.72222222222222,53.504629629629626,80.0925925925926,216
15,0.5,1.0,0.3,2.0,3,5,False,20.030416666666664,20.72,1.8826851851851851,1.8215,-94.38,127.92,-19.516851851851854,-139.76,5811,26.90277777777778,55.37592592592593,82.4074074074074,216
15,0.5,1.0,0.3,2.0,2,5,False,20.030416666666664,20.72,1.8826851851851851,1.8215,-94.38,127.92,-19.516851851851854,-139.76,5811,26.90277777777778,55.37592592592593,82.4074074074074,216
15,0.5,1.0,0.3,2.0,5,5,False,20.030416666666664,20.72,1.8826851851851851,1.8215,-94.38,127.92,-19.516851851851854,-139.76,5811,26.90277777777778,55.37592592592593,82.4074074074074,216
10,0.5,2.0,0.0,2.5,5,5,False,20.013842592592592,19.384999999999998,1.595351851851852,1.656,-85.03,100.62,-19.82189814814815,-183.0,4199,19.439814814814813,57.47592592592592,82.4074074074074,216
10,0.5,2.0,0.0,2.5,3,5,False,20.013842592592592,19.384999999999998,1.595351851851852,1.656,-85.03,100.62,-19.82189814814815,-183.0,4199,19.439814814814813,57.47592592592592,82.4074074074074,216
10,0.5,2.0,0.0,2.5,2,5,False,20.013842592592592,19.384999999999998,1.595351851851852,1.656,-85.03,100.62,-19.82189814814815,-183.0,4199,19.439814814814813,57.47592592592592,82.4074074074074,216
15,0.3,1.0,0.3,2.0,3,5,False,20.00564814814815,21.615000000000002,1.9096805555555554,1.8595,-95.87,128.08,-19.406574074074072,-140.09,6097,28.22685185185185,56.038888888888884,81.94444444444444,216
15,0.3,1.0,0.3,2.0,5,5,False,20.00564814814815,21.615000000000002,1.9096805555555554,1.8595,-95.87,128.08,-19.406574074074072,-140.09,6097,28.22685185185185,56.038888888888884,81.94444444444444,216
15,0.3,1.0,0.3,2.0,2,5,False,20.00564814814815,21.615000000000002,1.9096805555555554,1.8595,-95.87,128.08,-19.406574074074072,-140.09,6097,28.22685185185185,56.038888888888884,81.94444444444444,216
15,0.75,1.5,0.3,2.0,2,7,False,20.001250000000002,22.835,1.7937546296296294,1.822,-91.11,115.05,-20.694027777777777,-170.09,4264,19.74074074074074,52.50138888888888,81.48148148148148,216
15,0.75,1.5,0.3,2.0,3,7,False,20.001250000000002,22.835,1.7937546296296294,1.822,-91.11,115.05,-20.694027777777777,-170.09,4264,19.74074074074074,52.50138888888888,81.48148148148148,216
15,0.75,1.5,0.3,2.0,5,7,False,20.001250000000002,22.835,1.7937546296296294,1.822,-91.11,115.05,-20.694027777777777,-170.09,4264,19.74074074074074,52.50138888888888,81.48148148148148,216
10,0.3,1.5,0.3,1.5,2,3,False,19.989537037037035,19.725,1.7238657407407407,1.8245,-93.06,115.54,-17.412407407407407,-140.69,7849,36.33796296296296,53.463888888888896,83.33333333333334,216
10,0.3,1.5,0.3,1.5,5,3,False,19.989537037037035,19.725,1.7238657407407407,1.8245,-93.06,115.54,-17.412407407407407,-140.69,7849,36.33796296296296,53.463888888888896,83.33333333333334,216
10,0.3,1.5,0.3,1.5,3,3,False,19.989537037037035,19.725,1.7238657407407407,1.8245,-93.06,115.54,-17.412407407407407,-140.69,7849,36.33796296296296,53.463888888888896,83.33333333333334,216
10,0.3,1.5,-0.3,1.5,3,3,False,19.984907407407405,19.305,1.6969027777777776,1.825,-83.72,116.28,-17.885324074074074,-139.25,7801,36.11574074074074,51.57222222222222,83.33333333333334,216
10,0.3,1.5,-0.3,1.5,2,3,False,19.984907407407405,19.305,1.6969027777777776,1.825,-83.72,116.28,-17.885324074074074,-139.25,7801,36.11574074074074,51.57222222222222,83.33333333333334,216
10,0.3,1.5,-0.3,1.5,5,3,False,19.984907407407405,19.305,1.6969027777777776,1.825,-83.72,116.28,-17.885324074074074,-139.25,7801,36.11574074074074,51.57222222222222,83.33333333333334,216
15,0.75,1.5,0.0,2.5,2,7,False,19.982824074074074,22.78,1.771,1.789,-87.19,119.56,-21.46097222222222,-164.56,3573,16.541666666666668,55.37546296296296,80.0925925925926,216
15,0.75,1.5,0.0,2.5,5,7,False,19.982824074074074,22.78,1.771,1.789,-87.19,119.56,-21.46097222222222,-164.56,3573,16.541666666666668,55.37546296296296,80.0925925925926,216
15,0.75,1.5,0.0,2.5,3,7,False,19.982824074074074,22.78,1.771,1.789,-87.19,119.56,-21.46097222222222,-164.56,3573,16.541666666666668,55.37546296296296,80.0925925925926,216
10,0.3,1.0,-0.3,2.5,5,3,False,19.963703703703704,20.915,1.6485185185185185,1.7295,-133.97,123.07,-19.143472222222222,-196.5,7571,35.050925925925924,55.6462962962963,81.48148148148148,216
10,0.3,1.0,-0.3,2.5,3,3,False,19.963703703703704,20.915,1.6485185185185185,1.7295,-133.97,123.07,-19.143472222222222,-196.5,7571,35.050925925925924,55.6462962962963,81.48148148148148,216
10,0.3,1.0,-0.3,2.5,2,3,False,19.963703703703704,20.915,1.6485185185185185,1.7295,-133.97,123.07,-19.143472222222222,-196.5,7571,35.050925925925924,55.6462962962963,81.48148148148148,216
10,0.3,2.0,-0.3,2.5,5,7,False,19.93365740740741,19.955,1.5131064814814816,1.4795,-109.48,107.88,-20.863611111111112,-209.14,4063,18.810185185185187,54.36851851851852,79.16666666666666,216
10,0.3,2.0,-0.3,2.5,3,7,False,19.93365740740741,19.955,1.5131064814814816,1.4795,-109.48,107.88,-20.863611111111112,-209.14,4063,18.810185185185187,54.36851851851852,79.16666666666666,216
10,0.3,2.0,-0.3,2.5,2,7,False,19.93365740740741,19.955,1.5131064814814816,1.4795,-109.48,107.88,-20.863611111111112,-209.14,4063,18.810185185185187,54.36851851851852,79.16666666666666,216
10,0.5,1.5,0.0,1.5,3,3,False,19.928981481481483,19.815,1.718060185185185,1.7965,-91.64,114.96,-17.701157407407408,-137.72,7434,34.416666666666664,52.23703703703704,84.25925925925925,216
10,0.5,1.5,0.0,1.5,2,3,False,19.928981481481483,19.815,1.718060185185185,1.7965,-91.64,114.96,-17.701157407407408,-137.72,7434,34.416666666666664,52.23703703703704,84.25925925925925,216
10,0.5,1.5,0.0,1.5,5,3,False,19.928981481481483,19.815,1.718060185185185,1.7965,-91.64,114.96,-17.701157407407408,-137.72,7434,34.416666666666664,52.23703703703704,84.25925925925925,216
10,0.75,1.5,-0.3,2.0,2,3,False,19.90476851851852,19.064999999999998,1.6449814814814814,1.6615,-101.72,117.62,-18.595277777777778,-180.86,5865,27.15277777777778,53.65046296296296,84.25925925925925,216
10,0.75,1.5,-0.3,2.0,3,3,False,19.90476851851852,19.064999999999998,1.6449814814814814,1.6615,-101.72,117.62,-18.595277777777778,-180.86,5865,27.15277777777778,53.65046296296296,84.25925925925925,216
10,0.75,1.5,-0.3,2.0,5,3,False,19.90476851851852,19.064999999999998,1.6449814814814814,1.6615,-101.72,117.62,-18.595277777777778,-180.86,5865,27.15277777777778,53.65046296296296,84.25925925925925,216
20,0.3,1.0,-0.3,2.0,5,5,False,19.904074074074078,20.11,1.904648148148148,1.7965,-88.8,122.49,-19.46712962962963,-146.95,5283,24.458333333333332,54.13333333333333,82.4074074074074,216
20,0.3,1.0,-0.3,2.0,3,5,False,19.904074074074078,20.11,1.904648148148148,1.7965,-88.8,122.49,-19.46712962962963,-146.95,5283,24.458333333333332,54.13333333333333,82.4074074074074,216
20,0.3,1.0,-0.3,2.0,2,5,False,19.904074074074078,20.11,1.904648148148148,1.7965,-88.8,122.49,-19.46712962962963,-146.95,5283,24.458333333333332,54.13333333333333,82.4074074074074,216
10,0.5,1.0,-0.3,2.5,2,3,False,19.88300925925926,20.244999999999997,1.6543703703703703,1.751,-132.44,121.51,-19.22208333333333,-194.98,7215,33.40277777777778,55.72962962962962,81.94444444444444,216
10,0.5,1.0,-0.3,2.5,5,3,False,19.88300925925926,20.244999999999997,1.6543703703703703,1.751,-132.44,121.51,-19.22208333333333,-194.98,7215,33.40277777777778,55.72962962962962,81.94444444444444,216
10,0.5,1.0,-0.3,2.5,3,3,False,19.88300925925926,20.244999999999997,1.6543703703703703,1.751,-132.44,121.51,-19.22208333333333,-194.98,7215,33.40277777777778,55.72962962962962,81.94444444444444,216
15,0.5,1.5,0.3,2.5,2,7,False,19.871944444444445,21.55,1.7856944444444443,1.8105,-92.67,115.37,-20.446574074074075,-172.09,3888,18.0,58.635185185185186,82.87037037037037,216
15,0.5,1.5,0.3,2.5,3,7,False,19.871944444444445,21.55,1.7856944444444443,1.8105,-92.67,115.37,-20.446574074074075,-172.09,3888,18.0,58.635185185185186,82.87037037037037,216
15,0.5,1.5,0.3,2.5,5,7,False,19.871944444444445,21.55,1.7856944444444443,1.8105,-92.67,115.37,-20.446574074074075,-172.09,3888,18.0,58.635185185185186,82.87037037037037,216
15,0.3,1.0,-0.3,2.0,3,7,False,19.848240740740742,20.145,1.734351851851852,1.741,-91.55,133.22,-21.880046296296292,-180.79,5314,24.60185185185185,49.93472222222222,78.24074074074075,216
15,0.3,1.0,-0.3,2.0,5,7,False,19.848240740740742,20.145,1.734351851851852,1.741,-91.55,133.22,-21.880046296296292,-180.79,5314,24.60185185185185,49.93472222222222,78.24074074074075,216
15,0.3,1.0,-0.3,2.0,2,7,False,19.848240740740742,20.145,1.734351851851852,1.741,-91.55,133.22,-21.880046296296292,-180.79,5314,24.60185185185185,49.93472222222222,78.24074074074075,216
15,0.75,1.0,0.3,2.5,5,5,False,19.83990740740741,20.77,1.8809444444444443,1.866,-77.43,111.29,-19.616157407407407,-143.6,4859,22.49537037037037,58.525,81.48148148148148,216
15,0.75,1.0,0.3,2.5,3,5,False,19.83990740740741,20.77,1.8809444444444443,1.866,-77.43,111.29,-19.616157407407407,-143.6,4859,22.49537037037037,58.525,81.48148148148148,216
15,0.75,1.0,0.3,2.5,2,5,False,19.83990740740741,20.77,1.8809444444444443,1.866,-77.43,111.29,-19.616157407407407,-143.6,4859,22.49537037037037,58.525,81.48148148148148,216
20,0.5,1.0,0.3,2.5,5,5,False,19.837222222222223,21.6,1.9658842592592591,1.9264999999999999,-104.72,102.0,-18.657824074074075,-174.94,4581,21.208333333333332,58.97777777777778,83.79629629629629,216
20,0.5,1.0,0.3,2.5,2,5,False,19.837222222222223,21.6,1.9658842592592591,1.9264999999999999,-104.72,102.0,-18.657824074074075,-174.94,4581,21.208333333333332,58.97777777777778,83.79629629629629,216
20,0.5,1.0,0.3,2.5,3,5,False,19.837222222222223,21.6,1.9658842592592591,1.9264999999999999,-104.72,102.0,-18.657824074074075,-174.94,4581,21.208333333333332,58.97777777777778,83.79629629629629,216
20,0.75,1.0,0.0,2.5,2,5,False,19.83023148148148,19.865000000000002,1.9188888888888889,1.8515000000000001,-97.33,107.27,-19.267222222222223,-172.69,4273,19.78240740740741,56.65277777777778,82.87037037037037,216
20,0.75,1.0,0.0,2.5,5,5,False,19.83023148148148,19.865000000000002,1.9188888888888889,1.8515000000000001,-97.33,107.27,-19.267222222222223,-172.69,4273,19.78240740740741,56.65277777777778,82.87037037037037,216
20,0.75,1.0,0.0,2.5,3,5,False,19.83023148148148,19.865000000000002,1.9188888888888889,1.8515000000000001,-97.33,107.27,-19.267222222222223,-172.69,4273,19.78240740740741,56.65277777777778,82.87037037037037,216
15,0.5,1.0,0.3,1.5,5,7,False,19.81504629629629,20.549999999999997,1.8974814814814815,1.8105,-83.79,132.09,-19.77731481481481,-113.51,6867,31.791666666666668,49.8912037037037,83.79629629629629,216
15,0.5,1.0,0.3,1.5,2,7,False,19.81504629629629,20.549999999999997,1.8974814814814815,1.8105,-83.79,132.09,-19.77731481481481,-113.51,6867,31.791666666666668,49.8912037037037,83.79629629629629,216
15,0.5,1.0,0.3,1.5,3,7,False,19.81504629629629,20.549999999999997,1.8974814814814815,1.8105,-83.79,132.09,-19.77731481481481,-113.51,6867,31.791666666666668,49.8912037037037,83.79629629629629,216
10,0.75,1.5,-0.3,1.5,5,3,False,19.78194444444445,19.085,1.6936851851851853,1.7005,-83.96,115.31,-17.99675925925926,-137.72,6914,32.00925925925926,51.29675925925926,83.33333333333334,216
10,0.75,1.5,-0.3,1.5,3,3,False,19.78194444444445,19.085,1.6936851851851853,1.7005,-83.96,115.31,-17.99675925925926,-137.72,6914,32.00925925925926,51.29675925925926,83.33333333333334,216
10,0.75,1.5,-0.3,1.5,2,3,False,19.78194444444445,19.085,1.6936851851851853,1.7005,-83.96,115.31,-17.99675925925926,-137.72,6914,32.00925925925926,51.29675925925926,83.33333333333334,216
15,0.75,1.0,0.0,1.5,3,7,False,19.778425925925923,21.259999999999998,1.8402685185185186,1.7505,-76.97,145.62,-20.63773148148148,-114.92,6497,30.078703703703702,47.2875,81.01851851851852,216
15,0.75,1.0,0.0,1.5,2,7,False,19.778425925925923,21.259999999999998,1.8402685185185186,1.7505,-76.97,145.62,-20.63773148148148,-114.92,6497,30.078703703703702,47.2875,81.01851851851852,216
15,0.75,1.0,0.0,1.5,5,7,False,19.778425925925923,21.259999999999998,1.8402685185185186,1.7505,-76.97,145.62,-20.63773148148148,-114.92,6497,30.078703703703702,47.2875,81.01851851851852,216
10,0.5,1.5,-0.3,1.5,2,3,False,19.77777777777778,19.405,1.6943425925925923,1.781,-82.2,114.71,-17.890925925925924,-137.72,7429,34.39351851851852,51.476851851851855,83.79629629629629,216
10,0.5,1.5,-0.3,1.5,3,3,False,19.77777777777778,19.405,1.6943425925925923,1.781,-82.2,114.71,-17.890925925925924,-137.72,7429,34.39351851851852,51.476851851851855,83.79629629629629,216
10,0.5,1.5,-0.3,1.5,5,3,False,19.77777777777778,19.405,1.6943425925925923,1.781,-82.2,114.71,-17.890925925925924,-137.72,7429,34.39351851851852,51.476851851851855,83.79629629629629,216
10,0.5,1.5,0.3,2.5,2,3,False,19.77212962962963,19.365000000000002,1.6722916666666667,1.7985,-132.22,119.19,-18.497314814814814,-193.9,5944,27.51851851851852,58.09675925925926,82.87037037037037,216
10,0.5,1.5,0.3,2.5,3,3,False,19.77212962962963,19.365000000000002,1.6722916666666667,1.7985,-132.22,119.19,-18.497314814814814,-193.9,5944,27.51851851851852,58.09675925925926,82.87037037037037,216
10,0.5,1.5,0.3,2.5,5,3,False,19.77212962962963,19.365000000000002,1.6722916666666667,1.7985,-132.22,119.19,-18.497314814814814,-193.9,5944,27.51851851851852,58.09675925925926,82.87037037037037,216
10,0.3,2.0,0.0,2.0,3,5,False,19.735833333333336,18.985,1.5595972222222225,1.5790000000000002,-90.57,100.27,-19.727962962962962,-172.93,5036,23.314814814814813,54.0550925925926,83.33333333333334,216
10,0.3,2.0,0.0,2.0,5,5,False,19.735833333333336,18.985,1.5595972222222225,1.5790000000000002,-90.57,100.27,-19.727962962962962,-172.93,5036,23.314814814814813,54.0550925925926,83.33333333333334,216
10,0.3,2.0,0.0,2.0,2,5,False,19.735833333333336,18.985,1.5595972222222225,1.5790000000000002,-90.57,100.27,-19.727962962962962,-172.93,5036,23.314814814814813,54.0550925925926,83.33333333333334,216
10,0.75,1.5,0.3,1.5,3,3,False,19.728657407407404,20.255000000000003,1.7253703703703702,1.7595,-95.8,114.95,-17.45773148148148,-139.16,6922,32.0462962962963,52.4587962962963,83.79629629629629,216
10,0.75,1.5,0.3,1.5,2,3,False,19.728657407407404,20.255000000000003,1.7253703703703702,1.7595,-95.8,114.95,-17.45773148148148,-139.16,6922,32.0462962962963,52.4587962962963,83.79629629629629,216
10,0.75,1.5,0.3,1.5,5,3,False,19.728657407407404,20.255000000000003,1.7253703703703702,1.7595,-95.8,114.95,-17.45773148148148,-139.16,6922,32.0462962962963,52.4587962962963,83.79629629629629,216
10,0.75,1.5,0.0,1.5,3,3,False,19.723101851851855,19.35,1.7082361111111113,1.776,-93.4,115.56,-17.79837962962963,-137.72,6911,31.99537037037037,51.72453703703704,83.33333333333334,216
10,0.75,1.5,0.0,1.5,2,3,False,19.723101851851855,19.35,1.7082361111111113,1.776,-93.4,115.56,-17.79837962962963,-137.72,6911,31.99537037037037,51.72453703703704,83.33333333333334,216
10,0.75,1.5,0.0,1.5,5,3,False,19.723101851851855,19.35,1.7082361111111113,1.776,-93.4,115.56,-17.79837962962963,-137.72,6911,31.99537037037037,51.72453703703704,83.33333333333334,216
10,0.3,2.0,0.3,2.0,5,5,False,19.683101851851852,19.21,1.606958333333333,1.7065000000000001,-95.5,102.43,-18.971944444444446,-175.63,5135,23.77314814814815,55.8625,83.79629629629629,216
10,0.3,2.0,0.3,2.0,3,5,False,19.683101851851852,19.21,1.606958333333333,1.7065000000000001,-95.5,102.43,-18.971944444444446,-175.63,5135,23.77314814814815,55.8625,83.79629629629629,216
10,0.3,2.0,0.3,2.0,2,5,False,19.683101851851852,19.21,1.606958333333333,1.7065000000000001,-95.5,102.43,-18.971944444444446,-175.63,5135,23.77314814814815,55.8625,83.79629629629629,216
10,0.5,2.0,-0.3,2.0,5,5,False,19.645185185185184,18.405,1.5453611111111112,1.5875,-87.23,94.21,-19.864537037037035,-171.4,4715,21.828703703703702,51.92638888888888,81.01851851851852,216
10,0.5,2.0,-0.3,2.0,2,5,False,19.645185185185184,18.405,1.5453611111111112,1.5875,-87.23,94.21,-19.864537037037035,-171.4,4715,21.828703703703702,51.92638888888888,81.01851851851852,216
10,0.5,2.0,-0.3,2.0,3,5,False,19.645185185185184,18.405,1.5453611111111112,1.5875,-87.23,94.21,-19.864537037037035,-171.4,4715,21.828703703703702,51.92638888888888,81.01851851851852,216
15,0.75,1.0,0.3,1.5,3,5,False,19.63435185185185,19.740000000000002,1.8911574074074073,1.8719999999999999,-73.72,127.87,-19.506990740740743,-114.37,6882,31.86111111111111,50.85370370370371,83.33333333333334,216
15,0.75,1.0,0.3,1.5,2,5,False,19.63435185185185,19.740000000000002,1.8911574074074073,1.8719999999999999,-73.72,127.87,-19.506990740740743,-114.37,6882,31.86111111111111,50.85370370370371,83.33333333333334,216
15,0.75,1.0,0.3,1.5,5,5,False,19.63435185185185,19.740000000000002,1.8911574074074073,1.8719999999999999,-73.72,127.87,-19.506990740740743,-114.37,6882,31.86111111111111,50.85370370370371,83.33333333333334,216
15,0.3,1.5,0.3,2.0,2,7,False,19.628703703703703,23.48,1.8141342592592593,1.8275000000000001,-93.12,120.72,-20.60263888888889,-170.81,4762,22.046296296296298,54.22731481481482,81.94444444444444,216
15,0.3,1.5,0.3,2.0,5,7,False,19.628703703703703,23.48,1.8141342592592593,1.8275000000000001,-93.12,120.72,-20.60263888888889,-170.81,4762,22.046296296296298,54.22731481481482,81.94444444444444,216
15,0.3,1.5,0.3,2.0,3,7,False,19.628703703703703,23.48,1.8141342592592593,1.8275000000000001,-93.12,120.72,-20.60263888888889,-170.81,4762,22.046296296296298,54.22731481481482,81.94444444444444,216
10,0.3,2.0,-0.3,2.0,3,5,False,19.627361111111114,18.405,1.5339305555555556,1.57,-88.76,95.24,-19.857361111111114,-172.93,4975,23.03240740740741,52.0824074074074,81.94444444444444,216
10,0.3,2.0,-0.3,2.0,2,5,False,19.627361111111114,18.405,1.5339305555555556,1.57,-88.76,95.24,-19.857361111111114,-172.93,4975,23.03240740740741,52.0824074074074,81.94444444444444,216
10,0.3,2.0,-0.3,2.0,5,5,False,19.627361111111114,18.405,1.5339305555555556,1.57,-88.76,95.24,-19.857361111111114,-172.93,4975,23.03240740740741,52.0824074074074,81.94444444444444,216
15,0.5,1.5,0.3,2.0,3,7,False,19.62638888888889,22.895000000000003,1.787773148148148,1.8050000000000002,-91.11,120.56,-20.687453703703703,-170.09,4533,20.98611111111111,53.422222222222224,81.48148148148148,216
15,0.5,1.5,0.3,2.0,5,7,False,19.62638888888889,22.895000000000003,1.787773148148148,1.8050000000000002,-91.11,120.56,-20.687453703703703,-170.09,4533,20.98611111111111,53.422222222222224,81.48148148148148,216
15,0.5,1.5,0.3,2.0,2,7,False,19.62638888888889,22.895000000000003,1.787773148148148,1.8050000000000002,-91.11,120.56,-20.687453703703703,-170.09,4533,20.98611111111111,53.422222222222224,81.48148148148148,216
10,0.5,2.0,0.0,1.5,5,7,False,19.620462962962964,19.33,1.6083425925925925,1.638,-59.86,113.54,-19.493101851851854,-154.4,5222,24.175925925925927,49.61064814814816,81.48148148148148,216
10,0.5,2.0,0.0,1.5,3,7,False,19.620462962962964,19.33,1.6083425925925925,1.638,-59.86,113.54,-19.493101851851854,-154.4,5222,24.175925925925927,49.61064814814816,81.48148148148148,216
10,0.5,2.0,0.0,1.5,2,7,False,19.620462962962964,19.33,1.6083425925925925,1.638,-59.86,113.54,-19.493101851851854,-154.4,5222,24.175925925925927,49.61064814814816,81.48148148148148,216
15,0.3,1.0,-0.3,2.5,5,5,False,19.603472222222223,20.525,1.7969444444444445,1.803,-91.81,102.1,-19.97537037037037,-146.7,5253,24.319444444444443,55.578240740740746,79.62962962962963,216
15,0.3,1.0,-0.3,2.5,2,5,False,19.603472222222223,20.525,1.7969444444444445,1.803,-91.81,102.1,-19.97537037037037,-146.7,5253,24.319444444444443,55.578240740740746,79.62962962962963,216
15,0.3,1.0,-0.3,2.5,3,5,False,19.603472222222223,20.525,1.7969444444444445,1.803,-91.81,102.1,-19.97537037037037,-146.7,5253,24.319444444444443,55.578240740740746,79.62962962962963,216
10,0.5,1.5,0.3,1.5,3,3,False,19.579675925925923,19.835,1.714740740740741,1.7805,-94.93,114.35,-17.46199074074074,-139.16,7468,34.574074074074076,53.115277777777784,83.33333333333334,216
10,0.5,1.5,0.3,1.5,2,3,False,19.579675925925923,19.835,1.714740740740741,1.7805,-94.93,114.35,-17.46199074074074,-139.16,7468,34.574074074074076,53.115277777777784,83.33333333333334,216
10,0.5,1.5,0.3,1.5,5,3,False,19.579675925925923,19.835,1.714740740740741,1.7805,-94.93,114.35,-17.46199074074074,-139.16,7468,34.574074074074076,53.115277777777784,83.33333333333334,216
15,0.75,1.0,0.0,1.5,5,5,False,19.56972222222222,20.47,1.8435185185185188,1.868,-72.49,123.98,-20.19152777777778,-113.39,6843,31.680555555555557,49.473611111111104,81.48148148148148,216
15,0.75,1.0,0.0,1.5,3,5,False,19.56972222222222,20.47,1.8435185185185188,1.868,-72.49,123.98,-20.19152777777778,-113.39,6843,31.680555555555557,49.473611111111104,81.48148148148148,216
15,0.75,1.0,0.0,1.5,2,5,False,19.56972222222222,20.47,1.8435185185185188,1.868,-72.49,123.98,-20.19152777777778,-113.39,6843,31.680555555555557,49.473611111111104,81.48148148148148,216
15,0.5,1.0,0.0,1.5,5,7,False,19.531574074074072,21.47,1.8294305555555554,1.672,-80.47,145.69,-20.729537037037037,-114.92,6752,31.25925925925926,47.523611111111116,82.4074074074074,216
15,0.5,1.0,0.0,1.5,2,7,False,19.531574074074072,21.47,1.8294305555555554,1.672,-80.47,145.69,-20.729537037037037,-114.92,6752,31.25925925925926,47.523611111111116,82.4074074074074,216
15,0.5,1.0,0.0,1.5,3,7,False,19.531574074074072,21.47,1.8294305555555554,1.672,-80.47,145.69,-20.729537037037037,-114.92,6752,31.25925925925926,47.523611111111116,82.4074074074074,216
10,0.5,1.5,0.0,2.5,5,3,False,19.51550925925926,18.4,1.6381944444444445,1.7414999999999998,-129.77,119.81,-18.954675925925926,-192.46,5904,27.333333333333332,57.095370370370375,82.87037037037037,216
10,0.5,1.5,0.0,2.5,2,3,False,19.51550925925926,18.4,1.6381944444444445,1.7414999999999998,-129.77,119.81,-18.954675925925926,-192.46,5904,27.333333333333332,57.095370370370375,82.87037037037037,216
10,0.5,1.5,0.0,2.5,3,3,False,19.51550925925926,18.4,1.6381944444444445,1.7414999999999998,-129.77,119.81,-18.954675925925926,-192.46,5904,27.333333333333332,57.095370370370375,82.87037037037037,216
15,0.5,1.0,0.0,1.5,5,5,False,19.49648148148148,20.515,1.8407638888888889,1.8675000000000002,-93.46,124.04,-20.146250000000002,-113.39,7140,33.05555555555556,49.6449074074074,81.94444444444444,216
15,0.5,1.0,0.0,1.5,2,5,False,19.49648148148148,20.515,1.8407638888888889,1.8675000000000002,-93.46,124.04,-20.146250000000002,-113.39,7140,33.05555555555556,49.6449074074074,81.94444444444444,216
15,0.5,1.0,0.0,1.5,3,5,False,19.49648148148148,20.515,1.8407638888888889,1.8675000000000002,-93.46,124.04,-20.146250000000002,-113.39,7140,33.05555555555556,49.6449074074074,81.94444444444444,216
15,0.5,1.5,0.0,2.0,5,7,False,19.478888888888893,21.115000000000002,1.74937037037037,1.734,-88.93,109.96,-21.572731481481483,-160.41,4447,20.587962962962962,51.15601851851852,79.16666666666666,216
15,0.5,1.5,0.0,2.0,2,7,False,19.478888888888893,21.115000000000002,1.74937037037037,1.734,-88.93,109.96,-21.572731481481483,-160.41,4447,20.587962962962962,51.15601851851852,79.16666666666666,216
15,0.5,1.5,0.0,2.0,3,7,False,19.478888888888893,21.115000000000002,1.74937037037037,1.734,-88.93,109.96,-21.572731481481483,-160.41,4447,20.587962962962962,51.15601851851852,79.16666666666666,216
15,0.3,1.5,0.3,2.5,2,7,False,19.46337962962963,21.549999999999997,1.7753703703703703,1.8359999999999999,-93.13,115.54,-20.297037037037036,-172.83,4109,19.02314814814815,59.45,81.94444444444444,216
15,0.3,1.5,0.3,2.5,5,7,False,19.46337962962963,21.549999999999997,1.7753703703703703,1.8359999999999999,-93.13,115.54,-20.297037037037036,-172.83,4109,19.02314814814815,59.45,81.94444444444444,216
15,0.3,1.5,0.3,2.5,3,7,False,19.46337962962963,21.549999999999997,1.7753703703703703,1.8359999999999999,-93.13,115.54,-20.297037037037036,-172.83,4109,19.02314814814815,59.45,81.94444444444444,216
10,0.3,1.5,0.3,2.5,2,3,False,19.440879629629627,18.555,1.6604814814814814,1.796,-133.74,120.38,-18.47587962962963,-195.43,6300,29.166666666666668,58.34444444444445,81.94444444444444,216
10,0.3,1.5,0.3,2.5,3,3,False,19.440879629629627,18.555,1.6604814814814814,1.796,-133.74,120.38,-18.47587962962963,-195.43,6300,29.166666666666668,58.34444444444445,81.94444444444444,216
10,0.3,1.5,0.3,2.5,5,3,False,19.440879629629627,18.555,1.6604814814814814,1.796,-133.74,120.38,-18.47587962962963,-195.43,6300,29.166666666666668,58.34444444444445,81.94444444444444,216
